time,total_cab_power
0.0,17084.047
60.0,21097.694
120.0,20562.551
180.0,22895.787
240.0,22542.659
300.0,22094.124
360.0,21920.638
420.0,19500.503
480.0,16852.034
540.0,17108.53
600.0,19335.844
660.0,19753.844
720.0,20102.065
780.0,23005.586
840.0,17494.23
900.0,19860.814
960.0,19317.034
1020.0,23069.695
1080.0,20598.889
1140.0,18481.465
1200.0,22300.214
1260.0,20123.845
1320.0,20345.36
1380.0,21132.611
1440.0,17504.379
1500.0,17079.856
1560.0,16909.287
1620.0,19593.861
1680.0,23619.615
1740.0,21316.839
1800.0,19863.453
1860.0,23508.221
1920.0,21198.282
1980.0,22770.697
2040.0,21951.259
2100.0,18744.474
2160.0,23254.153
2220.0,21200.445
2280.0,20223.938
2340.0,17983.506
2400.0,17471.67
2460.0,23369.966
2520.0,19503.39
2580.0,19747.245
2640.0,22029.409
2700.0,19951.073
2760.0,20730.659
2820.0,23084.713
2880.0,22466.83
2940.0,19054.894
3000.0,22070.126
3060.0,22329.384
3120.0,19206.178
3180.0,17387.811
3240.0,20315.471
3300.0,21108.814
3360.0,20343.42
3420.0,17337.561
3480.0,21449.51
3540.0,18917.845
3600.0,20908.27
3660.0,20359.57
3720.0,18598.425
3780.0,22185.838
3840.0,23695.667
3900.0,17939.522
3960.0,18120.724
4020.0,22521.591
4080.0,20759.714
4140.0,20881.798
4200.0,22340.426
4260.0,17735.256
4320.0,18306.058
4380.0,20560.211
4440.0,20507.685
4500.0,22344.5
4560.0,19259.685
4620.0,18129.992
4680.0,18039.335
4740.0,22706.271
4800.0,23556.871
4860.0,22760.755
4920.0,23048.242
4980.0,21891.494
5040.0,19676.83
5100.0,17808.844
5160.0,22331.363
5220.0,17590.217
5280.0,18377.888
5340.0,19515.623
5400.0,19135.786
5460.0,23355.518
5520.0,16834.934
5580.0,17091.907
5640.0,20656.169
5700.0,22557.379
5760.0,23146.869
5820.0,22800.254
5880.0,17861.928
5940.0,18824.538
6000.0,19328.766
6060.0,22133.471
6120.0,16949.449
6180.0,23578.014
6240.0,19194.543
6300.0,23694.256
6360.0,20108.407
6420.0,18857.27
6480.0,23347.768
6540.0,17933.976
6600.0,21086.312
6660.0,17090.732
6720.0,20091.115
6780.0,19577.154
6840.0,18098.557
6900.0,20532.717
6960.0,23370.276
7020.0,20330.731
7080.0,18931.249
7140.0,22826.357
7200.0,20911.881
7260.0,19847.138
7320.0,17169.261
7380.0,22087.614
7440.0,22124.564
7500.0,23607.213
7560.0,17041.041
7620.0,21963.896
7680.0,22039.079
7740.0,17032.708
7800.0,16940.103
7860.0,17407.127
7920.0,22238.935
7980.0,22148.108
8040.0,22462.955
8100.0,22679.731
8160.0,18076.17
8220.0,17393.587
8280.0,20826.691
8340.0,16956.35
8400.0,18883.365
8460.0,17338.394
8520.0,23117.856
8580.0,23451.571
8640.0,22937.963
8700.0,16837.867
8760.0,16940.037
8820.0,21567.072
8880.0,19281.807
8940.0,22394.623
9000.0,18085.469
9060.0,17143.742
9120.0,17617.292
9180.0,20034.056
9240.0,16878.004
9300.0,22852.801
9360.0,19313.367
9420.0,20370.065
9480.0,21315.437
9540.0,17259.454
9600.0,22801.988
9660.0,23665.796
9720.0,19489.893
9780.0,22974.998
9840.0,16951.887
9900.0,22840.42
9960.0,17763.865
10020.0,19385.619
10080.0,22346.959
