time,total_cab_power
0.0,2810.411
60.0,3525.48
120.0,7804.891
180.0,2909.241
240.0,6794.21
300.0,3508.822
360.0,8296.505
420.0,7572.384
480.0,4479.919
540.0,8155.632
600.0,4123.048
660.0,7342.406
720.0,2762.973
780.0,4184.799
840.0,5613.797
900.0,3625.486
960.0,6908.438
1020.0,2969.964
1080.0,2950.81
1140.0,8026.041
1200.0,7747.618
1260.0,7080.647
1320.0,4278.239
1380.0,7236.799
1440.0,8595.669
1500.0,4020.472
1560.0,5117.376
1620.0,5043.384
1680.0,6450.104
1740.0,5865.729
1800.0,2708.368
1860.0,4664.698
1920.0,5673.279
1980.0,6859.02
2040.0,4431.804
2100.0,4379.141
2160.0,4925.921
2220.0,2733.809
2280.0,7557.743
2340.0,3208.909
2400.0,7653.714
2460.0,4501.83
2520.0,5680.9
2580.0,3695.407
2640.0,4297.15
2700.0,8559.336
2760.0,5043.733
2820.0,8375.456
2880.0,4128.899
2940.0,5697.921
3000.0,8031.69
3060.0,5053.598
3120.0,7940.82
3180.0,3644.187
3240.0,4211.737
3300.0,6325.253
3360.0,4893.251
3420.0,7829.45
3480.0,7199.618
3540.0,3673.536
3600.0,8412.471
3660.0,3663.879
3720.0,7700.325
3780.0,6337.275
3840.0,6407.127
3900.0,3922.357
3960.0,6999.423
4020.0,3507.163
4080.0,4211.078
4140.0,6896.97
4200.0,3884.382
4260.0,8102.889
4320.0,7377.006
4380.0,2648.038
4440.0,5192.608
4500.0,4228.603
4560.0,4113.063
4620.0,8199.509
4680.0,2730.814
4740.0,3724.161
4800.0,5459.08
4860.0,7218.037
4920.0,4792.842
4980.0,6900.198
5040.0,8627.654
5100.0,3421.415
5160.0,5561.254
5220.0,5200.091
5280.0,7490.596
5340.0,4934.222
5400.0,4921.033
5460.0,7617.327
5520.0,3417.404
5580.0,5730.718
5640.0,5257.282
5700.0,2657.384
5760.0,5425.81
5820.0,4035.429
5880.0,8518.342
5940.0,5738.615
6000.0,6418.053
6060.0,7802.181
6120.0,7402.366
6180.0,6891.45
6240.0,8345.571
6300.0,5513.591
6360.0,6840.198
6420.0,8411.108
6480.0,7923.677
6540.0,4367.869
6600.0,6790.779
6660.0,8195.585
6720.0,6278.868
6780.0,3230.705
6840.0,6435.986
6900.0,5694.76
6960.0,7978.083
7020.0,5978.496
7080.0,4416.953
7140.0,4629.614
7200.0,6261.461
7260.0,5673.32
7320.0,7745.041
7380.0,5231.331
7440.0,3020.642
7500.0,5932.484
7560.0,3835.126
7620.0,5654.934
7680.0,4134.652
7740.0,5441.602
7800.0,3848.817
7860.0,3178.443
7920.0,8685.379
7980.0,5445.557
8040.0,7551.905
8100.0,8345.443
8160.0,5448.5
8220.0,5991.162
8280.0,4784.76
8340.0,7453.341
8400.0,5050.098
8460.0,8127.322
8520.0,3342.793
8580.0,7861.605
8640.0,6750.152
8700.0,6203.341
8760.0,3369.972
8820.0,6081.773
8880.0,4978.774
8940.0,8306.228
9000.0,7795.975
9060.0,5895.696
9120.0,7434.746
9180.0,3182.541
9240.0,3395.578
9300.0,5101.576
9360.0,3181.782
9420.0,4152.125
9480.0,7552.881
9540.0,3813.343
9600.0,4466.473
9660.0,6302.958
9720.0,6737.713
9780.0,7381.049
9840.0,7347.46
9900.0,6809.448
9960.0,7531.242
10020.0,5432.235
10080.0,3642.933
10140.0,8496.248
10200.0,5099.066
10260.0,3352.603
10320.0,2868.398
10380.0,8141.457
10440.0,6491.003
10500.0,3264.03
10560.0,5641.78
10620.0,3370.426
10680.0,7652.625
10740.0,3400.588
10800.0,5015.891
10860.0,4778.37
10920.0,4243.415
10980.0,4293.618
11040.0,8439.487
11100.0,8254.577
11160.0,4974.956
11220.0,8265.722
11280.0,6530.038
11340.0,8480.191
11400.0,4174.643
11460.0,4376.028
11520.0,7925.378
11580.0,7563.122
11640.0,3715.679
11700.0,3361.024
11760.0,2678.037
11820.0,5578.04
11880.0,3126.72
11940.0,3749.711
12000.0,5745.425
12060.0,6075.601
12120.0,6301.887
12180.0,8154.83
12240.0,3554.668
12300.0,3047.11
12360.0,2733.878
12420.0,5754.865
12480.0,4899.43
12540.0,4699.402
12600.0,5207.744
12660.0,5618.041
12720.0,5588.454
12780.0,6642.807
12840.0,5942.522
12900.0,7878.98
12960.0,7092.459
13020.0,4550.161
13080.0,6732.347
13140.0,6544.747
13200.0,6947.752
13260.0,5740.963
13320.0,4914.767
13380.0,6459.934
13440.0,7495.41
13500.0,4287.251
13560.0,3250.366
13620.0,3341.184
13680.0,5385.736
13740.0,3126.763
13800.0,5911.613
13860.0,2723.703
13920.0,6363.706
13980.0,4466.612
14040.0,4648.221
14100.0,5817.459
14160.0,5304.771
14220.0,3466.309
14280.0,4432.346
14340.0,8337.721
14400.0,6715.168
14460.0,3350.595
14520.0,8015.175
14580.0,3125.981
14640.0,6277.322
14700.0,6858.9
14760.0,3149.618
14820.0,7847.693
14880.0,7474.259
14940.0,3382.178
15000.0,3476.641
15060.0,4658.794
15120.0,2695.669
15180.0,7153.421
15240.0,3273.177
15300.0,7131.521
15360.0,3104.586
15420.0,3964.925
15480.0,5348.846
15540.0,6133.131
15600.0,5962.968
15660.0,4652.122
15720.0,7388.085
15780.0,4586.428
15840.0,3162.904
15900.0,5352.055
15960.0,7816.663
16020.0,4841.257
16080.0,3701.91
16140.0,7277.241
16200.0,6745.501
16260.0,2976.757
16320.0,4071.076
16380.0,6888.565
16440.0,2808.008
16500.0,7816.87
16560.0,2850.944
16620.0,8157.205
16680.0,3734.721
16740.0,6495.019
16800.0,5270.842
16860.0,3213.585
16920.0,2655.289
16980.0,7228.61
17040.0,5957.664
17100.0,7927.78
17160.0,8620.53
17220.0,3929.718
17280.0,4419.172
17340.0,7945.515
17400.0,7926.446
17460.0,7685.364
17520.0,6596.047
17580.0,3310.793
17640.0,4242.364
17700.0,3181.561
17760.0,7976.07
17820.0,8419.018
17880.0,5872.858
17940.0,6391.894
18000.0,2968.378
18060.0,3023.783
18120.0,4395.528
18180.0,8303.751
18240.0,6870.398
18300.0,5064.191
18360.0,3324.007
18420.0,3052.824
18480.0,7828.81
18540.0,7609.203
18600.0,4757.579
18660.0,6893.932
18720.0,6117.421
18780.0,8062.957
18840.0,6041.276
18900.0,7948.252
18960.0,5844.518
19020.0,6574.69
19080.0,6508.346
19140.0,7241.906
19200.0,7877.355
19260.0,5883.943
19320.0,4197.104
19380.0,6397.431
19440.0,5038.512
19500.0,6675.6
19560.0,4852.24
19620.0,5372.307
19680.0,6686.143
19740.0,4303.784
19800.0,6036.008
19860.0,4161.845
19920.0,7186.76
19980.0,4423.564
20040.0,8252.705
20100.0,7419.547
20160.0,6582.429
20220.0,5719.319
20280.0,7258.657
20340.0,2682.106
20400.0,4499.197
20460.0,5482.036
20520.0,5364.299
20580.0,3510.947
20640.0,4270.007
20700.0,7739.987
20760.0,7833.929
20820.0,6077.309
20880.0,4344.511
20940.0,7694.953
21000.0,7943.021
21060.0,2867.208
21120.0,4573.748
21180.0,6119.73
21240.0,4555.441
21300.0,3922.033
21360.0,6996.121
21420.0,7558.305
21480.0,7381.835
21540.0,5251.838
21600.0,5526.4
21660.0,5388.402
21720.0,7555.305
21780.0,7336.834
21840.0,4357.819
21900.0,6588.924
21960.0,6003.331
22020.0,4833.903
22080.0,3501.586
22140.0,7409.914
22200.0,6540.851
22260.0,5747.428
22320.0,4707.311
22380.0,6280.819
22440.0,5604.75
22500.0,5540.823
22560.0,6135.288
22620.0,5819.704
22680.0,8476.211
22740.0,2809.649
22800.0,5523.987
22860.0,8281.598
22920.0,3440.469
22980.0,3979.165
23040.0,8412.11
23100.0,3779.907
23160.0,4683.072
23220.0,7912.897
23280.0,4905.425
23340.0,5400.936
23400.0,6917.303
23460.0,4976.732
23520.0,7405.457
23580.0,7600.918
23640.0,2877.458
23700.0,5628.42
23760.0,8164.468
23820.0,8097.907
23880.0,5226.849
23940.0,6240.466
24000.0,7145.886
24060.0,5117.657
24120.0,7955.386
24180.0,8072.183
24240.0,4147.202
24300.0,5032.913
24360.0,2724.304
24420.0,5917.695
24480.0,4089.819
24540.0,6555.724
24600.0,5043.751
24660.0,2681.599
24720.0,7948.704
24780.0,7838.147
24840.0,3005.631
24900.0,7603.611
24960.0,2722.675
25020.0,4045.936
25080.0,2701.162
25140.0,8320.175
25200.0,3117.859
25260.0,8130.351
25320.0,7315.62
25380.0,5581.486
25440.0,3361.787
25500.0,3925.051
25560.0,6331.105
25620.0,2737.225
25680.0,6041.252
25740.0,4958.656
25800.0,6300.185
25860.0,7500.369
25920.0,7322.092
25980.0,5784.64
26040.0,4074.048
26100.0,4768.915
26160.0,5553.566
26220.0,7628.475
26280.0,6042.09
26340.0,5518.917
26400.0,3490.734
26460.0,3366.222
26520.0,5238.662
26580.0,6074.35
26640.0,6541.915
26700.0,6159.885
26760.0,7290.245
26820.0,4455.758
26880.0,8494.311
26940.0,6682.31
27000.0,5076.751
27060.0,5015.847
27120.0,4794.923
27180.0,3651.887
27240.0,4792.208
27300.0,4419.623
27360.0,5186.581
27420.0,6995.537
27480.0,5370.306
27540.0,3986.083
27600.0,5901.613
27660.0,3712.651
27720.0,4744.059
27780.0,2961.208
27840.0,3985.989
27900.0,7951.894
27960.0,7226.287
28020.0,3288.859
28080.0,4673.893
28140.0,5566.875
28200.0,5243.899
28260.0,6982.434
28320.0,6103.449
28380.0,6502.21
28440.0,5263.582
28500.0,7856.922
28560.0,4268.674
28620.0,6961.63
28680.0,8027.353
28740.0,4311.055
28800.0,4073.799
28860.0,2780.718
28920.0,7419.742
28980.0,3167.499
29040.0,7172.852
29100.0,7077.393
29160.0,6189.544
29220.0,8462.013
29280.0,4662.796
29340.0,8690.398
29400.0,3385.593
29460.0,5472.571
29520.0,7441.635
29580.0,5475.705
29640.0,8104.946
29700.0,4864.961
29760.0,6995.71
29820.0,4366.896
29880.0,4134.57
29940.0,2925.97
30000.0,3194.433
30060.0,8484.642
30120.0,6743.645
30180.0,6652.287
30240.0,7781.691
30300.0,7578.602
30360.0,5351.592
30420.0,7290.884
30480.0,6817.901
30540.0,2777.318
30600.0,8320.545
30660.0,7124.276
30720.0,4393.214
30780.0,6000.442
30840.0,5847.133
30900.0,7912.422
30960.0,7997.606
31020.0,5909.236
31080.0,5538.986
31140.0,7973.126
31200.0,6300.709
31260.0,6549.481
31320.0,4405.334
31380.0,7994.513
31440.0,7460.366
31500.0,8278.35
31560.0,7524.161
31620.0,5160.799
31680.0,6371.385
31740.0,4498.722
31800.0,6094.371
31860.0,6421.386
31920.0,6978.797
31980.0,6435.111
32040.0,8402.232
32100.0,7547.62
32160.0,2997.007
32220.0,7259.488
32280.0,8412.103
32340.0,4886.91
32400.0,3074.071
32460.0,3380.063
32520.0,5530.247
32580.0,3825.916
32640.0,3749.29
32700.0,7090.623
32760.0,5557.346
32820.0,6100.963
32880.0,2886.405
32940.0,3444.073
33000.0,4947.247
33060.0,3597.802
33120.0,4028.519
33180.0,7330.511
33240.0,7274.923
33300.0,8408.527
33360.0,7877.689
33420.0,8332.622
33480.0,2972.798
33540.0,8637.25
33600.0,3742.911
33660.0,3400.171
33720.0,5167.925
33780.0,8647.655
33840.0,6690.717
33900.0,4327.351
33960.0,5049.614
34020.0,4128.745
34080.0,8254.387
34140.0,4907.521
34200.0,4382.482
34260.0,6084.599
34320.0,5765.639
34380.0,5980.531
34440.0,8491.424
34500.0,3914.539
34560.0,3085.568
34620.0,3333.729
34680.0,4040.703
34740.0,6654.601
34800.0,3183.716
34860.0,6810.741
34920.0,5108.538
34980.0,7915.291
35040.0,3642.728
35100.0,4515.51
35160.0,2660.936
35220.0,6988.455
35280.0,4378.849
35340.0,6178.158
35400.0,5505.401
35460.0,6841.13
35520.0,7644.94
35580.0,6382.234
35640.0,8148.681
35700.0,7017.301
35760.0,6337.498
35820.0,3760.599
35880.0,4282.561
35940.0,5978.417
36000.0,8088.01
36060.0,6210.025
36120.0,4072.918
36180.0,4753.889
36240.0,3256.096
36300.0,3378.186
36360.0,7341.263
36420.0,7910.89
36480.0,6408.842
36540.0,8227.253
36600.0,2795.741
36660.0,3072.252
36720.0,4976.165
36780.0,6774.34
36840.0,2872.739
36900.0,4298.953
36960.0,7218.194
37020.0,7404.495
37080.0,6933.226
37140.0,4492.613
37200.0,5344.757
37260.0,6162.245
37320.0,6253.141
37380.0,8124.606
37440.0,6741.697
37500.0,3850.866
37560.0,5572.332
37620.0,8472.555
37680.0,4650.677
37740.0,6602.67
37800.0,4664.379
37860.0,6688.452
37920.0,5544.454
37980.0,8336.776
38040.0,4205.387
38100.0,4149.641
38160.0,5609.032
38220.0,4569.185
38280.0,5461.123
38340.0,4423.447
38400.0,5449.737
38460.0,5233.138
38520.0,3117.004
38580.0,4335.076
38640.0,7349.824
38700.0,4094.858
38760.0,4538.521
38820.0,8227.731
38880.0,3885.335
38940.0,7725.206
39060.0,4564.559
39120.0,5945.615
39180.0,6381.693
39240.0,7416.698
39300.0,3390.66
39360.0,5232.779
39420.0,6482.235
39480.0,6205.171
39540.0,4867.213
39600.0,5467.056
39660.0,8471.472
39720.0,5094.536
39780.0,3668.708
39840.0,3456.628
