time,total_cab_power
0.0,8179.642
60.0,6762.478
120.0,8055.929
180.0,6516.75
240.0,10367.029
300.0,6607.081
360.0,8503.161
420.0,8263.012
480.0,10468.575
540.0,9697.327
600.0,9016.53
660.0,6844.456
720.0,8341.144
780.0,7891.066
840.0,8922.181
900.0,9673.656
960.0,8705.079
1020.0,9317.133
1080.0,11129.721
1140.0,8258.33
1200.0,7746.891
1260.0,10368.1
1320.0,7424.753
1380.0,6824.827
1440.0,10618.682
1500.0,8341.746
1560.0,7127.681
1620.0,9950.539
1680.0,9178.779
1740.0,7650.817
1800.0,10079.377
1860.0,6463.37
1920.0,6426.864
1980.0,7461.149
2040.0,9973.275
2100.0,10085.669
2160.0,9374.411
2220.0,10093.15
2280.0,10547.862
2340.0,6548.744
2400.0,10020.016
2460.0,9789.85
2520.0,9788.788
2580.0,11165.592
2640.0,9439.324
2700.0,7189.208
2760.0,9681.515
2820.0,10769.049
2880.0,6443.129
2940.0,9261.866
3000.0,8168.4
3060.0,8008.232
3120.0,10848.522
3180.0,10868.654
3240.0,10515.022
3300.0,6181.282
3360.0,10030.052
3420.0,6471.939
3480.0,11130.176
3540.0,7295.091
3600.0,11033.978
3660.0,8157.775
3720.0,9514.804
3780.0,7054.885
3840.0,7947.267
3900.0,8187.039
3960.0,7907.014
4020.0,9320.27
4080.0,10987.093
4140.0,6593.832
4200.0,10319.139
4260.0,7408.397
4320.0,7521.231
4380.0,7369.976
4440.0,10462.3
4500.0,6646.459
4560.0,7994.97
4620.0,9563.619
4680.0,8933.433
4740.0,10965.421
4800.0,6312.003
4860.0,10397.929
4920.0,10359.135
4980.0,7828.829
5040.0,10741.788
5100.0,7560.301
5160.0,9928.794
5220.0,10927.607
5280.0,10161.597
5340.0,7479.362
5400.0,9477.82
5460.0,9820.042
5520.0,7043.598
5580.0,6703.637
5640.0,10781.906
5700.0,11094.008
5760.0,7348.191
5820.0,10650.103
5880.0,9596.468
5940.0,8416.003
6000.0,10326.948
6060.0,9518.223
