time,total_cab_power
0.0,16295.005
60.0,19541.724
120.0,15759.308
180.0,16789.201
240.0,15657.973
300.0,16525.452
360.0,13087.836
420.0,18011.275
480.0,15973.717
540.0,14466.698
600.0,13644.935
660.0,13995.296
720.0,17923.195
780.0,13879.489
840.0,13272.701
900.0,15802.207
960.0,16622.74
1020.0,14421.099
1080.0,18459.409
1140.0,17698.855
1200.0,16942.354
1260.0,13477.105
1320.0,13668.077
1380.0,18624.918
1440.0,17976.696
1500.0,17326.778
1560.0,13110.295
1620.0,16903.782
1680.0,17213.798
1740.0,17939.398
1800.0,18173.807
1860.0,14712.707
1920.0,18220.926
1980.0,16186.8
2040.0,13277.273
2100.0,15017.344
2160.0,13785.622
2220.0,16130.044
2280.0,18556.522
2340.0,14985.604
2400.0,16722.348
2460.0,17165.977
2520.0,15367.833
2580.0,18920.859
2640.0,14210.582
2700.0,14385.579
2760.0,14602.822
2820.0,13017.591
2880.0,16300.074
2940.0,13941.907
3000.0,14184.677
3060.0,12874.713
3120.0,18606.824
3180.0,17655.713
3240.0,15361.927
3300.0,17911.871
3360.0,17060.139
3420.0,13093.941
3480.0,18145.568
3540.0,15340.364
3600.0,16742.181
3660.0,17791.882
3720.0,12611.43
3780.0,17738.71
3840.0,14930.34
3900.0,17447.882
3960.0,13445.543
4020.0,19284.865
4080.0,14927.197
4140.0,16858.556
4200.0,12867.247
4260.0,13376.121
4320.0,17016.38
4380.0,13273.129
4440.0,15182.414
4500.0,12478.477
4560.0,14016.697
4620.0,19012.437
4680.0,15070.203
4740.0,13914.381
4800.0,12951.377
4860.0,17202.296
4920.0,19035.05
4980.0,13496.792
5040.0,14264.233
5100.0,16187.301
5160.0,15288.792
5220.0,15350.899
5280.0,18934.489
5340.0,14748.027
5400.0,17924.496
5460.0,17273.534
5520.0,19002.2
5580.0,15356.768
5640.0,17473.29
5700.0,15943.483
5760.0,13830.795
5820.0,15488.841
5880.0,16353.619
5940.0,15832.364
6000.0,18633.024
6060.0,17485.869
6120.0,14734.727
6180.0,15080.923
6240.0,15806.656
6300.0,17042.423
6360.0,14793.383
6420.0,19218.867
6480.0,15107.15
6540.0,17168.862
6600.0,19189.16
6660.0,14845.275
6720.0,19503.495
6780.0,19520.912
6840.0,14185.55
6900.0,17116.138
6960.0,19481.157
7020.0,18709.418
7080.0,17533.353
7140.0,12928.162
7200.0,13692.325
7260.0,16296.758
7320.0,19031.025
7380.0,19124.459
7440.0,17606.643
7500.0,17320.858
7560.0,14597.934
7620.0,17640.365
7680.0,14326.087
7740.0,18574.316
7800.0,12465.69
7860.0,13835.076
7920.0,14492.596
7980.0,14755.852
8040.0,16322.687
8100.0,18510.974
8160.0,18115.853
8220.0,15689.305
8280.0,16553.305
8340.0,12577.258
8400.0,13828.173
8460.0,16085.123
8520.0,16664.797
8580.0,16259.748
8640.0,19004.269
8700.0,14828.042
8760.0,19474.66
8820.0,15601.242
8880.0,14412.178
8940.0,17390.946
9000.0,19091.373
9060.0,14727.084
9120.0,14240.198
9180.0,18315.356
9240.0,12767.434
9300.0,18778.909
9360.0,12836.868
9420.0,19369.513
9480.0,17416.351
9540.0,14567.755
9600.0,18370.691
9660.0,12993.486
9720.0,15160.421
9780.0,14632.346
9840.0,12709.551
9900.0,16332.551
9960.0,16879.756
10020.0,15066.01
10080.0,18950.119
10140.0,13685.683
10200.0,18982.065
10260.0,16522.804
10320.0,19121.248
10380.0,15262.211
10440.0,17158.836
10500.0,17303.316
10560.0,13179.533
10620.0,12653.773
10680.0,13220.146
10740.0,13430.141
10800.0,17504.935
10860.0,13647.512
10920.0,12886.266
10980.0,16057.61
11040.0,19331.041
11100.0,18249.245
11160.0,18899.317
11220.0,12947.613
11280.0,13139.643
11340.0,13437.363
11400.0,17575.263
11460.0,18510.647
11520.0,16506.754
11580.0,15012.408
11640.0,15417.191
11700.0,18840.041
11760.0,19358.328
11820.0,15667.523
11880.0,18049.452
11940.0,19146.894
12000.0,18845.573
12060.0,15373.462
12120.0,15897.807
12180.0,13621.216
12240.0,17803.479
12300.0,12819.667
12360.0,16827.336
12420.0,15763.448
12480.0,14330.15
12540.0,15705.231
12600.0,15776.613
12660.0,16589.188
12720.0,18826.831
12780.0,12715.096
12840.0,18520.107
12900.0,14041.48
12960.0,12998.335
13020.0,16377.425
13080.0,13291.129
13140.0,13875.709
13200.0,18246.147
13260.0,15970.83
13320.0,16378.857
13380.0,17145.202
13440.0,13544.99
13500.0,18112.611
13560.0,13474.887
13620.0,15438.372
13680.0,13902.928
13740.0,18998.522
13800.0,18169.47
13860.0,15678.096
13920.0,18529.672
13980.0,17081.624
14040.0,13696.839
14100.0,14018.925
14160.0,12899.821
14220.0,19151.199
14280.0,16990.614
14340.0,18336.418
14400.0,18119.117
14460.0,18186.511
14520.0,16658.526
14580.0,14335.535
14640.0,19441.72
14700.0,14437.916
14760.0,15761.811
14820.0,17440.684
14880.0,14198.415
14940.0,14371.583
15000.0,18573.637
15060.0,16745.433
15120.0,18814.526
15180.0,15808.91
15240.0,14012.985
15300.0,18831.733
15360.0,15842.146
15420.0,12848.745
15480.0,17033.934
15540.0,14863.493
15600.0,16298.603
15660.0,19146.136
15720.0,16131.956
15780.0,12648.495
15840.0,18756.452
15900.0,14229.937
15960.0,12809.956
16020.0,14404.177
16080.0,14161.539
16140.0,19030.336
16200.0,19110.569
16260.0,15334.915
16320.0,15105.889
16380.0,18999.154
16440.0,15002.816
16500.0,15938.035
16560.0,18295.968
16620.0,17686.184
16680.0,15590.309
16740.0,18808.145
16800.0,15969.41
16860.0,12966.071
16920.0,19494.318
16980.0,15124.393
17040.0,17957.141
17100.0,16540.401
