time,total_cab_power
0.0,8559.539
60.0,9660.285
120.0,10952.943
180.0,10977.526
240.0,8641.351
300.0,13894.526
360.0,12264.501
420.0,11342.109
480.0,10528.891
540.0,8357.494
600.0,11540.596
660.0,8665.677
720.0,10242.058
780.0,12332.672
840.0,9429.498
900.0,9216.128
960.0,13836.553
1020.0,12794.286
1080.0,11776.503
1140.0,13156.377
1200.0,13154.29
1260.0,10886.968
1320.0,10932.393
1380.0,12448.685
1440.0,12404.414
1500.0,9102.683
1560.0,12844.955
1620.0,12036.938
1680.0,11382.399
1740.0,13384.43
1800.0,13136.384
1860.0,12216.993
1920.0,10202.747
1980.0,8113.524
2040.0,11314.299
2100.0,13431.216
2160.0,8742.403
2220.0,12961.669
2280.0,13349.835
2340.0,13407.162
2400.0,11035.153
2460.0,12444.744
2520.0,12061.096
2580.0,12792.44
2640.0,9057.906
2700.0,12442.856
2760.0,8540.046
2820.0,14102.465
2880.0,12104.29
2940.0,13675.702
3000.0,8933.83
3060.0,13137.915
3120.0,12325.105
3180.0,13126.357
3240.0,12304.484
3300.0,9280.163
3360.0,8471.678
3420.0,8839.757
3480.0,9942.577
3540.0,12771.986
3600.0,13314.813
3660.0,11664.839
3720.0,10422.9
3780.0,11633.87
3840.0,11524.151
3900.0,11322.018
3960.0,11126.201
4020.0,12901.946
4080.0,13120.907
4140.0,11892.989
4200.0,11271.532
4260.0,9241.546
4320.0,13334.821
4380.0,14168.215
4440.0,9603.561
4500.0,10171.724
4560.0,13384.537
4620.0,12887.494
4680.0,13635.201
4740.0,9658.165
4800.0,13393.094
4860.0,8257.32
4920.0,9800.644
4980.0,12312.089
5040.0,14109.519
5100.0,13679.135
5160.0,13362.761
5220.0,14081.123
5280.0,12368.169
5340.0,14136.861
5400.0,8026.82
5460.0,10057.628
5520.0,13153.846
5580.0,8617.107
5640.0,11561.611
5700.0,11579.826
5760.0,12654.824
5820.0,11142.721
5880.0,13239.149
5940.0,11506.856
6000.0,9421.839
6060.0,8888.277
6120.0,10998.708
6180.0,12016.161
6240.0,8550.067
6300.0,10164.455
6360.0,9751.277
6420.0,10800.577
6480.0,8372.864
6540.0,14109.378
6600.0,10508.12
6660.0,10536.524
6720.0,10621.06
6780.0,11889.374
6840.0,8668.349
6900.0,13163.425
6960.0,9551.493
7020.0,13827.879
7080.0,13962.315
7140.0,10334.905
7200.0,8282.042
7260.0,14149.374
7320.0,10098.635
7380.0,11925.047
7440.0,8057.046
7500.0,13312.704
7560.0,12369.267
7620.0,9555.059
7680.0,12709.345
7740.0,8616.965
7800.0,12481.468
7860.0,11538.286
7920.0,11243.175
7980.0,9912.813
8040.0,12637.547
8100.0,12358.526
8160.0,8609.766
8220.0,14053.801
8280.0,9589.822
8340.0,10693.962
8400.0,8831.584
8460.0,9204.121
