time,total_cab_power
0.0,11789.512
60.0,14150.319
120.0,8694.384
180.0,12247.059
240.0,8890.348
300.0,13040.723
360.0,10819.022
420.0,6797.922
480.0,8838.626
540.0,13151.712
600.0,11180.222
660.0,6232.294
720.0,8785.848
780.0,12855.94
840.0,12190.279
900.0,10107.881
960.0,11869.146
1020.0,10556.454
1080.0,11019.157
1140.0,14187.136
1200.0,7006.439
1260.0,11761.06
1320.0,13108.049
1380.0,12655.021
1440.0,8617.231
1500.0,11013.795
1560.0,14099.027
1620.0,13100.878
1680.0,13321.743
1740.0,6455.453
1800.0,7083.409
1860.0,9630.966
1920.0,9134.609
1980.0,8143.833
2040.0,11274.54
2100.0,9964.404
2160.0,8088.146
2220.0,8089.968
2280.0,10438.171
2340.0,11177.526
2400.0,13295.867
2460.0,6986.801
2520.0,7242.693
2580.0,12961.26
2640.0,10607.558
2700.0,8796.992
2760.0,12316.055
2820.0,10807.594
2880.0,11378.456
2940.0,6952.407
3000.0,11019.58
3060.0,11371.724
3120.0,13424.743
3180.0,12913.747
3240.0,11886.051
3300.0,12129.983
3360.0,7282.113
3420.0,12490.245
3480.0,8140.688
3540.0,6189.566
3600.0,8056.998
3660.0,7482.266
3720.0,7223.855
3780.0,10980.556
3840.0,7944.233
3900.0,7772.492
3960.0,8935.68
4020.0,13183.415
4080.0,11877.625
4140.0,10283.185
4200.0,8554.511
4260.0,10436.661
4320.0,12249.416
4380.0,14230.742
4440.0,10815.278
4500.0,6825.704
4560.0,7891.674
4620.0,7909.482
4680.0,14173.545
4740.0,6154.446
4800.0,12024.807
4860.0,9833.65
4920.0,13643.344
4980.0,10407.296
5040.0,13958.729
5100.0,13087.601
5160.0,12066.148
5220.0,10662.817
5280.0,7972.768
5340.0,11129.318
5400.0,12843.037
5460.0,9452.9
5520.0,6614.556
5580.0,13510.134
5640.0,13729.307
5700.0,8908.82
5760.0,10040.037
5820.0,12634.302
5880.0,13601.227
5940.0,10366.564
6000.0,13115.167
6060.0,10632.312
