time,total_cab_power
0.0,12027.259
60.0,11154.055
120.0,14999.46
180.0,12843.104
240.0,15732.575
300.0,13716.991
360.0,11781.701
420.0,11636.443
480.0,12850.19
540.0,14629.917
600.0,11174.338
660.0,14739.701
720.0,10788.685
780.0,15365.419
840.0,16648.794
900.0,11615.256
960.0,16195.662
1020.0,11196.031
1080.0,12277.547
1140.0,10849.788
1200.0,15120.53
1260.0,14009.639
1320.0,11720.621
1380.0,13934.366
1440.0,15136.757
1500.0,11478.388
1560.0,13615.908
1620.0,13630.99
1680.0,16137.484
1740.0,14706.173
1800.0,15351.674
1860.0,12582.357
1920.0,15469.921
1980.0,11129.86
2040.0,14063.996
2100.0,14278.92
2160.0,10932.94
2220.0,14982.291
2280.0,10520.971
2340.0,14890.247
2400.0,15078.377
2460.0,10739.915
2520.0,10927.902
2580.0,14539.213
2640.0,12252.535
2700.0,12140.326
2760.0,15433.522
2820.0,11766.874
2880.0,16000.577
2940.0,11838.411
3000.0,10859.202
3060.0,13315.268
3120.0,14551.95
3180.0,14287.922
3240.0,11838.197
3300.0,14649.672
3360.0,11553.997
3420.0,13244.434
3480.0,15978.74
3540.0,15640.47
3600.0,14805.562
3660.0,10962.523
3720.0,12648.991
3780.0,11893.061
3840.0,10603.064
3900.0,15800.099
3960.0,15716.63
4020.0,15250.882
4080.0,11530.317
4140.0,16499.125
4200.0,10820.101
4260.0,16376.458
4320.0,15774.026
4380.0,10765.65
4440.0,15152.544
4500.0,12459.672
4560.0,14658.333
4620.0,15487.144
4680.0,16634.766
4740.0,13163.974
4800.0,13242.372
4860.0,15306.114
4920.0,10895.004
4980.0,16462.447
5040.0,14782.294
5100.0,14516.65
5160.0,15846.773
5220.0,12500.13
5280.0,16090.182
5340.0,14019.883
5400.0,10998.17
5460.0,16167.269
5520.0,14001.899
5580.0,11891.069
5640.0,15840.246
5700.0,15421.796
5760.0,11607.314
5820.0,13695.108
5880.0,13099.749
5940.0,11679.709
6000.0,11412.436
6060.0,15043.657
6120.0,12905.627
6180.0,10923.63
6240.0,11149.547
6300.0,16111.438
6360.0,12348.8
6420.0,12150.797
6480.0,13435.473
6540.0,13771.763
6600.0,12425.194
6660.0,14377.05
6720.0,15355.768
6780.0,10486.71
6840.0,15770.567
6900.0,11914.353
6960.0,13729.362
7020.0,11417.132
7080.0,10993.732
7140.0,11327.857
7200.0,15042.124
7260.0,10591.966
7320.0,15758.35
7380.0,16405.746
7440.0,14764.397
7500.0,16574.066
7560.0,13147.26
7620.0,12267.063
7680.0,15480.001
7740.0,12739.987
7800.0,16422.685
7860.0,15846.231
7920.0,15168.146
7980.0,15760.391
8040.0,12581.359
8100.0,12396.601
8160.0,16311.362
8220.0,14136.163
8280.0,15547.7
8340.0,11541.154
8400.0,16306.185
8460.0,14049.809
8520.0,10610.831
8580.0,14542.755
8640.0,11571.352
8700.0,15432.127
8760.0,15830.473
8820.0,16203.09
8880.0,13318.107
8940.0,13471.111
9000.0,15409.855
9060.0,12135.986
9120.0,15064.614
9180.0,10698.862
9240.0,11696.03
9300.0,11299.075
9360.0,11347.508
9420.0,10785.443
9480.0,15571.807
9540.0,16411.038
9600.0,13649.357
9660.0,15060.489
9720.0,16539.035
9780.0,11624.769
9840.0,15517.751
9900.0,14554.494
9960.0,11298.958
10020.0,13150.014
10080.0,16185.297
10140.0,11941.091
10200.0,15566.264
10260.0,13180.245
10320.0,16565.171
10380.0,14183.349
10440.0,12624.914
10500.0,13930.792
10560.0,10904.442
10620.0,10574.089
10680.0,15991.875
10740.0,16312.216
10800.0,12839.32
10860.0,11427.646
10920.0,15751.299
10980.0,14171.887
11040.0,16428.833
11100.0,13277.928
11160.0,13191.08
11220.0,16167.581
11280.0,15421.72
11340.0,16422.59
11400.0,12963.073
11460.0,11186.094
11520.0,13511.421
11580.0,11749.216
11640.0,13319.875
11700.0,12924.201
11760.0,13776.825
11820.0,14866.646
11880.0,15023.481
11940.0,14924.998
12000.0,12426.129
12060.0,15886.252
12120.0,16087.735
12180.0,13671.822
12240.0,10630.552
12300.0,14969.446
12360.0,12039.445
12420.0,14354.708
12480.0,13597.072
12540.0,14210.133
12600.0,16666.461
12660.0,11882.038
12720.0,11343.854
12780.0,10840.585
12840.0,14640.206
12900.0,14738.601
12960.0,11323.809
13020.0,16456.743
13080.0,10552.534
13140.0,15333.264
13200.0,13415.465
13260.0,16221.816
13320.0,10765.803
13380.0,12458.116
13440.0,11981.865
13500.0,13591.64
13560.0,13908.453
13620.0,14280.097
13680.0,15843.03
13740.0,12859.893
13800.0,15691.307
13860.0,13703.221
13920.0,11134.605
13980.0,10573.28
14040.0,13015.9
14100.0,12844.894
14160.0,13159.768
14220.0,14970.619
14280.0,11299.99
14340.0,16311.061
14400.0,11516.646
14460.0,12988.312
14520.0,12863.927
14580.0,11574.692
14640.0,14222.142
14700.0,11644.17
14760.0,15822.227
14820.0,15300.805
14880.0,16284.484
14940.0,12366.142
15000.0,14792.278
15060.0,11815.627
15120.0,16128.325
15180.0,11149.515
15240.0,13431.945
15300.0,10581.352
15360.0,14518.275
15420.0,10936.553
15480.0,10954.327
15540.0,12147.044
15600.0,14324.055
15660.0,11469.169
15720.0,14831.227
15780.0,12310.385
15840.0,13151.214
15900.0,13415.256
15960.0,12137.638
16020.0,16508.235
16080.0,15586.053
16140.0,15493.704
16200.0,13436.321
16260.0,12707.252
16320.0,16396.297
16380.0,11715.812
16440.0,13186.191
16500.0,11631.63
16560.0,10547.804
16620.0,16694.198
16680.0,11155.287
16740.0,14616.95
16800.0,14735.259
16860.0,11843.138
16920.0,12131.619
16980.0,15349.712
17040.0,15724.184
17100.0,12266.757
17160.0,11347.395
17220.0,12065.311
17280.0,14938.674
17340.0,11151.577
17400.0,10939.982
17460.0,10903.284
17520.0,12411.824
17580.0,12608.943
17640.0,14360.832
17700.0,12564.431
17760.0,14182.488
17820.0,12964.163
17880.0,11983.256
17940.0,12583.556
18000.0,14042.179
18060.0,15696.657
18120.0,12127.065
18180.0,10458.236
18240.0,11732.244
18300.0,12031.856
18360.0,12942.676
18420.0,14308.261
18480.0,15945.604
18540.0,13464.951
18600.0,16584.422
18660.0,14162.863
18720.0,16657.656
18780.0,16087.073
18840.0,15860.743
18900.0,11153.484
18960.0,14545.111
19020.0,11749.588
19080.0,11964.815
19140.0,16281.649
19200.0,16478.843
19260.0,12811.393
19320.0,14156.197
19380.0,12198.978
19440.0,16004.501
19500.0,15411.08
19560.0,10746.991
19620.0,12191.813
19680.0,15594.406
19740.0,15241.163
19800.0,11993.682
19860.0,14057.22
19920.0,12780.265
