time,total_cab_power
0.0,19129.372387
60.0,19334.130888
120.0,19343.346618
180.0,19337.429962
240.0,19343.032909
300.0,19182.218435
360.0,19624.333848
420.0,19199.064651
480.0,19676.929938
540.0,19190.756894
600.0,19551.199217
660.0,19335.545423
720.0,19498.564616
780.0,19409.045450999998
840.0,19419.37239
900.0,19400.327199
960.0,19378.776181999998
1020.0,19322.218534
1080.0,19253.064541
1140.0,19409.756846
1200.0,19432.394296
1260.0,19536.62
1320.0,19640.111385
1380.0,19713.74
1440.0,19506.945314
1500.0,19293.581869999998
1560.0,19211.758427
1620.0,19375.949254
1680.0,36117.630846
1740.0,19380.6
1800.0,10277.537164
1860.0,15059.82
1920.0,19438.54
1980.0,19424.778135
2040.0,19557.464247
2100.0,19670.856527
2160.0,19410.218528
2220.0,39571.436948
2280.0,19133.353037999997
2340.0,19394.738852
2400.0,19316.94932
2460.0,19498.276078
2520.0,19656.229059
2580.0,19496.199278
2640.0,19443.17065
2700.0,38541.340334
2760.0,19398.026017999997
2820.0,19396.719288
2880.0,19333.699198
2940.0,19518.2954
3000.0,19125.92523
3060.0,39196.859961
3120.0,19262.237633
3180.0,19292.44
3240.0,19529.449272
3300.0,19567.895599
3360.0,19282.429917
3420.0,19190.170572
3480.0,19116.013404999998
3540.0,19261.774464000002
3600.0,19487.719253
3660.0,19318.698794
3720.0,18954.575822
3780.0,19373.776254
3840.0,19492.366179
3900.0,19283.405545
3960.0,19114.98
4020.0,19332.8
4080.0,19168.75688
4140.0,19190.170209
4200.0,19473.091635999997
4260.0,19546.930027
4320.0,19570.321535
4380.0,19602.39144
4440.0,19175.814538
4500.0,11537.209385
4560.0,14107.601564
4620.0,19240.526176
4680.0,19458.314528
4740.0,19415.045335
4800.0,19336.444701
4860.0,19224.405516
4920.0,19370.38
4980.0,19334.34666
5040.0,19266.814588
5100.0,19460.76
5160.0,19446.159176
5220.0,19252.895791
5280.0,19493.425036
5340.0,19641.699274
5400.0,19525.929967
5460.0,19671.856551
5520.0,19335.487648000002
5580.0,19334.660332
5640.0,19441.327076999998
5700.0,19543.603112
5760.0,19373.737661
5820.0,19641.122398
5880.0,19286.949265
5940.0,19415.170532
6000.0,19413.111424
6060.0,19551.583799
6120.0,19460.92526
6180.0,19418.640747
6240.0,19205.410838
6300.0,19337.622365
6360.0,19258.083761
6420.0,19411.006928
6480.0,19421.564563
6540.0,19307.833873
6600.0,19336.405502
6660.0,19377.756877
6720.0,19332.430107
6780.0,19399.910741
6840.0,19401.122327
6900.0,19300.887587
6960.0,19290.007009
7020.0,19428.487651
7080.0,19423.526109
7140.0,18937.295374999998
7200.0,12448.160793
7260.0,13307.583832
7320.0,19350.237703
7380.0,19708.891549
7440.0,19646.963065
7500.0,19206.872325
7560.0,19553.410864
7620.0,19052.66
7680.0,19221.737777
7740.0,19275.660766
7800.0,19283.483917
7860.0,19092.295406
7920.0,19381.26
7980.0,19559.954471999998
8040.0,19545.930107
8100.0,19258.218475
8160.0,19144.915211
8220.0,19174.449254
8280.0,19346.856433
8340.0,19150.006967999998
8400.0,19628.954525999998
