time,total_cab_power
0.0,23966.891518
60.0,23775.622397
120.0,25141.045417999998
180.0,24873.103032
240.0,24747.391564
300.0,24833.04
360.0,24612.429986
420.0,24733.603135999998
480.0,24590.604515
540.0,24937.623442
600.0,24792.503545
660.0,25168.111362
720.0,24345.833853
780.0,23288.603134
840.0,24746.949233
900.0,49223.802434
960.0,24851.843255
1020.0,25171.548004
1080.0,25237.542772
1140.0,25258.62
1200.0,25396.190151
1260.0,25798.276224
1320.0,25404.378039
1380.0,48686.737448
1440.0,25208.88753
1500.0,23631.559999999998
1560.0,24291.906368
1620.0,24770.237622
1680.0,24617.385845999997
1740.0,24338.124428
1800.0,24132.737719
1860.0,24226.072207
1920.0,24684.726588999998
1980.0,24885.621205
2040.0,25021.353042
2100.0,25105.679963
2160.0,25126.170108000002
2220.0,24321.02
2280.0,22903.776168
2340.0,22791.189375
2400.0,22694.895695
2460.0,22923.150567
2520.0,24593.256939
2580.0,24879.562394
2640.0,24831.449292
2700.0,24973.566766
2760.0,24787.227199
2820.0,24817.396852
2880.0,24851.755374
2940.0,24694.550391
3000.0,24709.464443
3060.0,24592.925258
3120.0,24625.150606
3180.0,45758.595189
3240.0,24341.987699999998
3300.0,25043.510157
3360.0,24895.910701
3420.0,24874.141607999998
3480.0,25044.623371
3540.0,24783.141528
3600.0,49554.533077
3660.0,24722.333829
3720.0,24730.737663
3780.0,24729.29536
3840.0,24736.019653
3900.0,22991.415905
3960.0,24530.04
4020.0,25085.42
4080.0,24951.268267
4140.0,50244.058214
4200.0,25110.111375
4260.0,24715.849734
4320.0,24598.887544999998
4380.0,24405.04
4440.0,24652.659562
4500.0,24603.876089999998
4560.0,25107.072133
4620.0,24101.909208
4680.0,23753.199156
4740.0,25272.221666
4800.0,25492.930014
4860.0,25224.99252
4920.0,25032.545369
4980.0,25546.064558
5040.0,25057.925234000002
5100.0,25243.038479
5160.0,25351.795425
5220.0,25407.150623
5280.0,25392.199244
5340.0,51829.114773
5400.0,25645.038496999998
5460.0,24300.737677
5520.0,23521.699607
5580.0,24895.96
5640.0,25425.237706
5700.0,25150.566804000002
5760.0,24903.038583
5820.0,24934.45349
5880.0,24901.795412
5940.0,24852.83089
6000.0,24947.564554
6060.0,24896.5069
6120.0,24918.566858
6180.0,24757.425078
6240.0,23690.16076
6300.0,23247.103117
6360.0,24992.385889999998
6420.0,24738.506886
6480.0,25098.435023
6540.0,24924.34
6600.0,24998.006892999998
6660.0,24872.69847
6720.0,24987.314641999998
6780.0,25185.113875
6840.0,24877.906365
6900.0,24823.621152
6960.0,23799.38
7020.0,22875.04
7080.0,22886.327171999998
7140.0,23027.190643
7200.0,22869.472502
7260.0,24875.151668
7320.0,24723.925318999998
7380.0,24708.026153
7440.0,24941.237727
7500.0,24542.772532
7560.0,24623.170232
7620.0,24654.019642
7680.0,24781.545413
7740.0,24923.507005
7800.0,25095.251475
